,id,type,locality,activation_date,latitude,longitude,lease_type,gym,lift,swimming_pool,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,amenities,water_supply,building_type,balconies,rent
689,ff8081815e604aaa015e6127a0406775,BHK3,Kadugodi,2018,12.9974723,77.7604965,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1450,8.0,2.0,S,2.0,3.0,4.0,3,CORP_BORE,AP,0.0,18000.0
690,ff80818163c052d40163c305500857dc,BHK2,Ashok Nagar,2018,12.9751827,77.598252,ANYONE,0,0,0,1,FULLY_FURNISHED,BOTH,1100,10.0,2.0,S,5.0,2.0,3.0,4,CORP_BORE,AP,1.0,37500.0
691,ff8081815dd66e97015dd726c5b91aa3,BHK2,Malagala,2018,12.975444,77.5167955,ANYONE,0,0,0,1,NOT_FURNISHED,BOTH,1000,0.0,2.0,N,0.0,0.0,2.0,1,CORPORATION,IH,0.0,15000.0
692,ff8081815ec20913015ec22042b003de,BHK3,Wilson Garden,2018,12.94717356,77.59599831,COMPANY,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,1200,40.0,2.0,N,0.0,1.0,2.0,1,CORPORATION,IF,2.0,30000.0
693,ff808181633148de0163362228d721c4,BHK2,Kumaraswamy Layout,2018,12.90812887,77.56207222,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,650,20.0,1.0,NE,2.0,1.0,3.0,1,CORP_BORE,IF,0.0,13000.0
694,ff8081815b9bf9ce015b9ece61d56b86,BHK1,Kaggadasapura,2017,12.973638,77.674449,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,700,10.0,1.0,S,2.0,0.0,2.0,3,BOREWELL,IF,0.0,9500.0
695,ff8081815901691e0159037237dc2383,BHK2,Whitefield,2018,12.96395424,77.75327617,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1500,2.0,3.0,E,2.0,1.0,4.0,15,CORPORATION,AP,3.0,17000.0
696,ff808181647075bb016474c78da241a1,BHK2,Banashankari,2018,12.91526118,77.56685804,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,950,3.0,2.0,E,2.0,0.0,2.0,0,CORPORATION,IH,0.0,12500.0
697,ff80818162af9c190162af9fa4fc0233,BHK2,BTM Layout,2018,12.91900788,77.6118388,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,950,10.0,2.0,NE,5.0,0.0,2.0,5,CORPORATION,IF,1.0,20000.0
698,ff80818163450057016345470fe31362,BHK2,"Siddapura,Whitefield",2018,12.9591412,77.7322519,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1210,1.0,2.0,E,5.0,3.0,4.0,7,BOREWELL,AP,2.0,21000.0
699,ff80818160c4d9a20160c5a321035089,BHK2,Shivaji Nagar,2018,12.99294763,77.60842095,FAMILY,0,0,0,1,NOT_FURNISHED,NONE,550,5.0,1.0,N,0.0,3.0,4.0,1,CORPORATION,IF,1.0,8500.0
700,ff8081815d4155ea015d44dfe59f4e76,BHK3,Marathahalli,2017,12.9595297,77.7142489,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1200,5.0,2.0,N,3.0,0.0,5.0,4,BOREWELL,AP,2.0,24000.0
701,ff80818163156c8d01631acb8b430547,BHK1,Munnekollal,2017,12.94434061,77.70797689,FAMILY,0,1,0,1,SEMI_FURNISHED,FOUR_WHEELER,500,1.0,1.0,N,2.0,1.0,4.0,5,CORPORATION,AP,1.0,12000.0
702,ff8081815674d6d901567502e317057a,BHK2,Banashankari,2018,12.94343875,77.55806185,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,700,10.0,2.0,E,4.0,2.0,2.0,3,CORP_BORE,IH,0.0,13000.0
703,ff8081816128c92e01612b682bee2885,BHK2,Balagere,2017,12.93732678,77.72126144,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1000,0.0,2.0,E,4.0,10.0,13.0,9,BOREWELL,AP,1.0,18000.0
704,ff80818161a20b1f0161a309b9ef1df6,BHK3,JP Nagar,2017,12.90018439,77.58570706,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1350,10.0,2.0,N,3.0,0.0,1.0,0,CORP_BORE,IF,0.0,18000.0
705,ff8081816427170c01642b3a09e13f35,BHK3,RR Nagar,2017,12.9268704,77.51050741,FAMILY,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,1200,10.0,2.0,N,0.0,1.0,2.0,0,CORPORATION,IF,1.0,12495.0
706,ff8081815877bd530158781dc78e04eb,BHK3,Kodihalli,2017,12.96667243,77.64835276,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1200,12.0,2.0,E,5.0,2.0,4.0,5,CORP_BORE,AP,3.0,33000.0
707,ff8081815d985d64015d9880b2201608,BHK2,Chansandra,2017,12.98305095,77.76861387,ANYONE,0,0,0,0,SEMI_FURNISHED,BOTH,500,3.0,1.0,W,2.0,1.0,2.0,1,BOREWELL,IF,2.0,12000.0
708,ff808181574680100157485c1c50227c,BHK4,Kaikondrahalli,2017,12.91671761,77.6742674,ANYONE,1,1,1,0,SEMI_FURNISHED,BOTH,1600,1.0,3.0,N,3.0,9.0,9.0,12,CORP_BORE,AP,2.0,38500.0
709,ff8081815216f51101521b560d122482,BHK1,Rajaji Nagar,2018,12.98370392,77.55984851,ANYONE,0,0,0,1,SEMI_FURNISHED,NONE,600,15.0,1.0,E,1.0,1.0,2.0,4,CORP_BORE,IF,0.0,8000.0
710,ff8081815c206e9a015c2083419a0a19,BHK2,Koramangala 4th Block,2017,12.93393729,77.63097278,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1100,5.0,2.0,NE,2.0,1.0,3.0,3,CORP_BORE,IF,1.0,25000.0
711,ff80818156e9ac530156e9bb5ec602e3,BHK2,Bellandur,2018,12.9206798,77.6741922,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1250,9.0,2.0,W,2.0,7.0,9.0,15,BOREWELL,AP,3.0,28500.0
712,ff8081815f95f062015f9652fae4118f,BHK3,Halanayakanahalli,2018,12.9104406,77.6826495,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1564,1.0,2.0,E,2.0,16.0,20.0,13,BOREWELL,AP,2.0,45000.0
713,ff8081815d088537015d089ffd5b0bf3,BHK3,Banashankari Stage II,2017,12.91892732,77.56670038,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1000,30.0,2.0,SE,3.0,1.0,1.0,1,CORP_BORE,IF,0.0,16000.0
714,ff8081815d357374015d3a2b64621856,BHK2,Ittamadu,2018,12.92241797,77.54517362,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,900,0.0,2.0,N,2.0,0.0,2.0,1,CORP_BORE,IF,0.0,13000.0
715,ff8081815dacaa97015dad83475a6d5e,BHK2,Banashankari,2018,12.9221516,77.55988744,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,800,20.0,2.0,NE,2.0,0.0,1.0,3,CORPORATION,IF,0.0,15000.0
716,ff8081815e10a62d015e13626e8e00d2,BHK2,RR Nagar,2018,12.92059066,77.50430589,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,1200,10.0,2.0,E,2.0,0.0,2.0,1,CORPORATION,IF,0.0,15500.0
717,ff80818164bcc96b0164c080f24b0e7f,BHK2,Marathahalli,2017,12.9612742,77.70063258,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1235,3.0,2.0,SE,2.0,3.0,4.0,15,CORP_BORE,AP,2.0,26500.0
718,ff8081816451a6f7016451c6818308a6,BHK2,"Hoodi, Bengaluru, Karnataka, India",2018,12.9922145,77.7159001,ANYONE,1,1,1,1,FULLY_FURNISHED,FOUR_WHEELER,1290,5.0,2.0,N,3.0,0.0,3.0,17,CORPORATION,AP,1.0,27000.0
719,ff8081815d4a6ea3015d4ab9088c28f0,BHK2,Koramangala,2018,12.94088139,77.62948948,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1017,9.0,2.0,E,2.0,3.0,4.0,7,CORP_BORE,AP,2.0,24000.0
720,ff808181626ccea9016270499f892c37,BHK1,Rajarajeshwarinagar,2017,12.92468414,77.51757461,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,600,3.0,1.0,E,1.0,2.0,3.0,1,CORP_BORE,IF,1.0,10000.0
721,ff80818163314a6201633630df347385,BHK3,Doddakannelli,2017,12.906489,77.6910414,FAMILY,1,1,1,1,SEMI_FURNISHED,FOUR_WHEELER,1325,1.0,3.0,E,2.0,3.0,4.0,12,BOREWELL,AP,1.0,26000.0
722,ff80818159cb8f7d0159cff68f9c10b8,BHK4,Vibhuthipura,2018,12.96445429,77.67765954,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1800,3.0,3.0,E,4.0,0.0,1.0,6,CORPORATION,IH,1.0,30000.0
723,ff808181562ba21701562c0d2c3f179a,BHK2,Hongasandra,2018,12.90183096,77.6313551,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,600,5.0,2.0,W,2.0,0.0,2.0,4,CORP_BORE,IF,0.0,8000.0
724,ff8081815d179429015d17e1380a23a8,BHK1,BTM 2nd Stage,2018,12.91644645,77.60450506,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,425,10.0,1.0,W,1.0,1.0,3.0,3,BOREWELL,IF,1.0,13000.0
725,ff80818154f7abca0154fbd527003454,BHK3,HSR Layout,2018,12.91145037,77.63224715,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1100,15.0,3.0,W,3.0,0.0,1.0,4,CORPORATION,IF,1.0,21000.0
726,ff8081815e66cfa7015e6a81bd544b9c,BHK2,Ittamadu,2018,12.92057019,77.54118585,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,800,20.0,2.0,W,2.0,0.0,1.0,3,CORP_BORE,IH,0.0,12000.0
727,ff8081815eec8bac015eeca725580515,BHK2,"Nallurhalli,Whitefield",2018,12.9725374,77.7340312,ANYONE,1,1,1,1,SEMI_FURNISHED,BOTH,1195,1.0,2.0,N,5.0,2.0,5.0,14,CORPORATION,AP,1.0,22000.0
728,ff8081815b669885015b6728b2be3d2a,BHK2,Whitefield Hope Farm Junction,2018,12.97076225,77.7490387,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1200,15.0,2.0,W,2.0,0.0,3.0,5,BOREWELL,AP,2.0,16000.0
729,ff80818160e063500160e0ad273f13aa,BHK2,HSR Layout,2017,12.91637529,77.64333131,ANYONE,0,0,0,0,FULLY_FURNISHED,TWO_WHEELER,1200,5.0,2.0,NW,0.0,2.0,2.0,1,CORPORATION,IF,1.0,27000.0
730,ff8081816283e8e2016284e162b93f65,BHK2,Bellandur,2018,12.92596228,77.6723241,ANYONE,0,1,0,1,SEMI_FURNISHED,TWO_WHEELER,600,0.0,2.0,N,2.0,0.0,4.0,3,CORP_BORE,IF,1.0,16000.0
731,ff808181622f10920162332eddc87b68,BHK2,JP Nagar,2017,12.9053909,77.6010365,FAMILY,0,1,0,1,FULLY_FURNISHED,BOTH,1400,10.0,2.0,N,4.0,9.0,11.0,4,BOREWELL,AP,3.0,42000.0
732,ff8081815fcf9c0a015fd7ef7dbf1f62,BHK2,Kaikondrahalli,2018,12.9150611,77.6762644,ANYONE,1,1,1,1,FULLY_FURNISHED,FOUR_WHEELER,1305,10.0,2.0,SE,2.0,8.0,8.0,13,BOREWELL,AP,2.0,38000.0
733,ff80818163dfb04c0163e267b89b4373,BHK3,Whitefield,2017,12.9639295,77.750627,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1650,5.0,3.0,E,2.0,2.0,3.0,7,BOREWELL,AP,3.0,26000.0
734,ff80818162ddd7470162de2d8a7a1623,BHK2,Kamaksipalya,2017,12.98638949,77.52790076,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,900,15.0,1.0,N,3.0,0.0,2.0,4,CORP_BORE,IF,0.0,10000.0
735,ff8081815ed194d2015ed6cbec311401,BHK2,Basaveshwar Nagar 3rd Stage,2018,12.99735838,77.54067708,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,650,10.0,1.0,N,3.0,0.0,2.0,1,CORPORATION,IF,0.0,15000.0
736,ff8081816343e705016344bcb43f0b53,BHK1,Banashankari 3rd Stage,2017,12.9345271,77.5435215,FAMILY,0,0,0,0,SEMI_FURNISHED,BOTH,750,10.0,1.0,E,2.0,0.0,1.0,1,CORPORATION,IH,1.0,9000.0
737,ff8081815bfc1556015bfd6381ec2f85,BHK2,BTM 2nd Stage,2018,12.90948798,77.61255025,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,570,20.0,1.0,E,1.0,1.0,2.0,5,CORPORATION,IF,1.0,10000.0
738,ff80818164bcc6a70164bd685bd23255,BHK2,Krishnarajapura,2017,12.996111,77.7203321,ANYONE,1,1,1,0,FULLY_FURNISHED,BOTH,978,0.0,2.0,E,2.0,7.0,9.0,13,BOREWELL,AP,1.0,20000.0
739,ff808181501753c6015018d797d711a2,BHK2,"Adarsh Palm Retreat,Bellandur",2018,12.9156881,77.6918226,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1215,2.0,2.0,E,3.0,1.0,4.0,17,BOREWELL,AP,1.0,22000.0
740,ff8081816069b163016069da0a990de4,BHK1,Munnekollal,2017,12.95187614,77.70634107,FAMILY,0,1,0,0,SEMI_FURNISHED,TWO_WHEELER,500,0.0,1.0,E,1.0,1.0,5.0,3,CORP_BORE,AP,0.0,14000.0
741,ff8081815761f2c40157654945c241d3,BHK3,"Doddanekundi,Doddanekkundi",2018,12.9766447,77.682817,ANYONE,1,1,0,1,SEMI_FURNISHED,FOUR_WHEELER,1535,2.0,3.0,E,3.0,1.0,5.0,12,CORPORATION,AP,1.0,28000.0
742,ff8081815f1f8b5c015f20f6af163827,BHK2,Rajarajeshwarinagar,2017,12.91277705,77.50931876,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,1500,1.0,2.0,N,2.0,1.0,2.0,1,CORP_BORE,IF,3.0,14000.0
743,ff80818162ddd5c40162e1495950222b,BHK2,Kadubeesanahalli,2018,12.9329807,77.6985925,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1193,0.0,2.0,W,1.0,10.0,16.0,19,CORP_BORE,AP,1.0,34000.0
744,ff8081815d65f1d8015d68969d39346c,BHK3,Chamrajpet,2018,12.9590611,77.5678078,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1550,15.0,3.0,N,3.0,3.0,4.0,9,CORP_BORE,AP,0.0,35000.0
745,ff80818161518bf2016151aa901d052d,BHK2,Kasavanahalli,2018,12.90632671,77.67810478,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,800,3.0,1.0,E,1.0,2.0,2.0,3,BOREWELL,IF,1.0,11000.0
746,ff80818156b1e5d60156b20e68af09cf,BHK2,Rajajinagar 3rd Block,2017,12.98738342,77.5545378,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,800,0.0,2.0,N,2.0,0.0,1.0,3,CORP_BORE,IF,0.0,17500.0
747,ff80818157feb2c00157ff644c8b0a4b,BHK2,J P Nagar,2018,12.90660745,77.59617443,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1210,8.0,2.0,S,2.0,3.0,3.0,5,CORP_BORE,AP,2.0,18000.0
748,ff8081816016759d016017129aa51efe,BHK1,Cholourpalya,2018,12.97368861,77.55168812,FAMILY,0,0,0,1,SEMI_FURNISHED,NONE,400,3.0,1.0,E,1.0,3.0,3.0,1,CORP_BORE,IF,1.0,8000.0
749,ff808181649c914101649edae38739e7,BHK3,"Gattigere,RR Nagar",2018,12.9253795,77.5243968,ANYONE,1,1,0,1,SEMI_FURNISHED,FOUR_WHEELER,1650,0.0,3.0,W,3.0,0.0,4.0,9,CORP_BORE,AP,0.0,21000.0
750,ff808181638cb6b301638cc91d7e0dfd,BHK2,New Tippasandra,2017,12.97198374,77.65415245,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,340,3.0,1.0,S,1.0,3.0,3.0,1,CORPORATION,IF,1.0,8000.0
751,ff808181641700fa01641d027e81684a,RK1,Jayanagar,2017,12.92386993,77.58643208,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,300,2.0,1.0,N,1.0,4.0,4.0,4,CORP_BORE,IF,1.0,8500.0
752,ff8081815bb9ae79015bc2f8d8c1538a,BHK1,Jakkasandra,2017,12.9188729,77.63807482,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,600,2.0,1.0,E,1.0,2.0,4.0,3,CORP_BORE,IF,0.0,13000.0
753,ff80818162f29f2a0162f38347dc6152,BHK2,BTM Layout,2017,12.91718223,77.60458022,ANYONE,0,0,0,0,SEMI_FURNISHED,NONE,1100,1.0,2.0,N,3.0,3.0,4.0,1,CORP_BORE,AP,1.0,16000.0
754,ff80818163f908bc0163fcfcefc21d2d,BHK2,Basaveshwar Nagar,2017,12.99605613,77.54763455,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,650,30.0,2.0,S,2.0,0.0,1.0,0,CORP_BORE,IF,0.0,14000.0
755,ff80818161b376100161b7400c392cda,BHK1,Rajajinagar,2017,12.98304412,77.55589066,ANYONE,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,400,0.0,1.0,E,0.0,0.0,3.0,3,CORP_BORE,IF,0.0,10000.0
756,ff8081815d461074015d49f0999b2fd3,BHK1,New Tippasandra,2018,12.97472997,77.64883047,FAMILY,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,600,15.0,1.0,E,0.0,2.0,2.0,1,CORPORATION,IF,2.0,16000.0
757,ff8081814fe04aa9014fe43a258a13de,BHK2,Banashankari,2017,12.938701,77.55432323,FAMILY,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,650,7.0,2.0,E,0.0,2.0,2.0,3,CORP_BORE,IF,0.0,8500.0
758,ff8081815d5f9fe3015d63b18fcb43c7,BHK2,Marathahalli,2017,12.955374,77.69123454,FAMILY,0,0,0,0,SEMI_FURNISHED,BOTH,1240,8.0,2.0,E,2.0,1.0,3.0,6,CORP_BORE,AP,2.0,25000.0
759,ff8081815d7e42a6015d7e8c21aa2aa8,BHK3,Kasavanahalli,2018,12.9077275,77.6803273,FAMILY,1,0,1,0,SEMI_FURNISHED,BOTH,3400,4.0,3.0,N,3.0,1.0,2.0,8,CORP_BORE,AP,2.0,50000.0
760,ff8081815f62db5b015f6c66dc165d62,BHK2,BTM 2nd Stage,2018,12.9115743,77.6088009,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1000,10.0,2.0,E,4.0,4.0,4.0,6,CORP_BORE,AP,1.0,22000.0
761,ff8081815ab805ff015abd256bda666b,BHK2,Bellandur,2017,12.92990272,77.6732263,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1160,0.0,2.0,N,2.0,1.0,4.0,12,BOREWELL,AP,2.0,25000.0
762,ff80818164589dbc016459ba643e0006,BHK3,Basaweshwara Nagar,2018,12.99313608,77.52896017,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1400,10.0,2.0,E,2.0,0.0,2.0,1,CORP_BORE,IH,0.0,18000.0
763,ff8081815da74244015da75f0f210ea1,BHK3,Whitefield,2017,12.9698596,77.73825466,ANYONE,1,1,1,1,SEMI_FURNISHED,BOTH,1585,0.0,2.0,NE,3.0,8.0,14.0,17,BOREWELL,AP,2.0,36000.0
764,ff8081816035b49201604423e2c15b67,BHK3,"Ankappa Layout,Uttarahalli Hobli",2017,12.9102711,77.5525028,FAMILY,0,1,0,0,SEMI_FURNISHED,BOTH,1385,9.0,2.0,NE,3.0,1.0,4.0,6,CORP_BORE,AP,2.0,16000.0
765,ff80818162ae1bf30162ae4728eb1d06,BHK2,Basaveshwar Nagar,2017,12.99749295,77.5496498,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,800,3.0,2.0,E,1.0,2.0,3.0,1,CORP_BORE,IF,0.0,13000.0
766,ff808181646f510501646f58baf9032d,BHK2,Jayanagar,2018,12.93179189,77.57811213,FAMILY,0,1,0,0,SEMI_FURNISHED,BOTH,1450,0.0,2.0,E,0.0,1.0,4.0,5,CORP_BORE,AP,2.0,30000.0
767,ff8081815f1abd57015f1acf717b03da,BHK2,"Iblur Village,Bellandur",2018,12.9243632,77.6532669,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1150,8.0,2.0,E,3.0,1.0,3.0,7,CORP_BORE,AP,2.0,22000.0
768,ff808181633a57d401633db8339b01c3,BHK2,Mahadevapura,2017,12.99168284,77.68488138,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1000,4.0,2.0,E,2.0,3.0,5.0,6,CORP_BORE,AP,0.0,21000.0
769,ff80818157992a1701579947fcda0268,BHK2,Chamrajpet,2018,12.95680274,77.56441309,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,650,5.0,1.0,NE,1.0,2.0,2.0,0,CORP_BORE,IF,1.0,15000.0
770,ff8081815ea0756c015ea397adbb0061,BHK3,Sudhama Nagar,2017,12.95433859,77.58646376,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,900,10.0,2.0,E,3.0,2.0,3.0,6,CORPORATION,IF,1.0,15000.0
771,ff8081815ffe47480160011a6e694b63,BHK3,"Kariyammana Agrahara,Bellandur",2017,12.9328719,77.6846695,FAMILY,1,1,1,0,FULLY_FURNISHED,BOTH,1800,0.0,3.0,E,3.0,8.0,9.0,9,CORPORATION,AP,2.0,42000.0
772,ff808181617a2fb2016184ad862e6eef,BHK2,J P Nagar Phase 5,2018,12.90112635,77.59179301,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,830,13.0,2.0,W,2.0,2.0,3.0,6,CORP_BORE,AP,1.0,19000.0
773,ff8081816239606e016239c0b783172b,BHK3,Attiguppe,2018,12.95536875,77.53339391,FAMILY,0,0,0,0,NOT_FURNISHED,TWO_WHEELER,1000,20.0,2.0,E,0.0,0.0,2.0,0,CORPORATION,IF,1.0,15000.0
774,ff8081815d56c3a2015d5939f1422c2a,BHK2,Munnekollal,2017,12.9522545,77.7159316,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1080,5.0,2.0,E,0.0,4.0,4.0,4,CORPORATION,AP,0.0,15500.0
775,ff80818158b16cc90158b98fa15e4a4f,BHK3,Bellandur,2018,12.92990509,77.67379851,ANYONE,1,1,1,1,SEMI_FURNISHED,BOTH,1333,1.0,2.0,E,2.0,3.0,3.0,12,CORPORATION,AP,2.0,25000.0
776,ff8081815d5f9fe3015d63f8f3c16742,BHK2,HSR Layout,2017,12.90815978,77.64321705,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,600,3.0,2.0,N,1.0,2.0,3.0,1,CORPORATION,IF,0.0,17500.0
777,ff8081815dacaa97015dad50d1fe58d9,BHK3,"Yemalur,Marathahalli",2017,12.9380593,77.6875029,ANYONE,1,0,1,1,SEMI_FURNISHED,BOTH,2750,10.0,4.0,E,3.0,0.0,1.0,11,CORP_BORE,IH,3.0,45000.0
778,ff80818163ddd7b60163df957b744018,BHK2,Whitefield,2018,12.96583958,77.75370318,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,900,8.0,1.0,E,2.0,1.0,1.0,3,CORP_BORE,IH,2.0,12800.0
779,ff8081815d4158c4015d44a0acd25ba3,BHK2,JP Nagar 6th Phase,2018,12.9027104,77.57631394,ANYONE,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,650,8.0,1.0,E,0.0,1.0,2.0,3,CORP_BORE,IF,0.0,8000.0
780,ff8081815d208904015d25a82403728a,BHK2,JP Nagar 5th Phase,2017,12.91227658,77.58567791,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1200,8.0,2.0,E,2.0,0.0,2.0,3,CORPORATION,IF,0.0,18000.0
781,ff80818164707410016472b61c2f251b,BHK2,Bellandur,2018,12.9255599,77.6775304,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1100,5.0,2.0,W,2.0,3.0,4.0,12,CORP_BORE,AP,1.0,26000.0
782,ff8081815cc5ea32015cc5f829cf02d6,BHK3,Nagarbhavi,2018,12.97946509,77.51084222,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,2300,8.0,3.0,E,4.0,0.0,1.0,5,CORP_BORE,IH,1.0,32000.0
783,ff8081816077e7bf01607848e9b82904,BHK3,Bilekahalli,2018,12.90288639,77.60542297,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1850,0.0,3.0,W,3.0,2.0,8.0,10,CORP_BORE,AP,2.0,32000.0
784,ff8081815dbd05ac015dc074faef7eaa,RK1,Munnekollal,2017,12.95533244,77.71090821,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,350,0.0,1.0,E,2.0,2.0,2.0,4,CORP_BORE,IF,1.0,10000.0
785,ff808181644b999a01644bb83bc717f1,BHK3,"Cox Town, Bengaluru, Karnataka, India",2018,12.9954659,77.6234053,FAMILY,0,1,0,0,SEMI_FURNISHED,BOTH,1600,10.0,2.0,E,2.0,0.0,4.0,6,CORP_BORE,AP,0.0,30000.0
786,ff8081815dfb5dec015dfe76d9801407,BHK1,JP Nagar,2018,12.90523664,77.58012409,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,500,5.0,1.0,N,1.0,0.0,1.0,3,CORP_BORE,IF,0.0,10000.0
787,ff808181642b54a301642c6ef6826e6e,BHK2,Whitefield,2018,12.9697999,77.7499467,ANYONE,1,1,1,0,SEMI_FURNISHED,BOTH,740,10.0,2.0,E,2.0,0.0,4.0,8,BOREWELL,AP,1.0,12500.0
788,ff8081816349282b0163496e25ba293e,BHK2,Bellandur,2018,12.9274621,77.68889657,ANYONE,0,1,0,1,FULLY_FURNISHED,BOTH,1195,3.0,2.0,N,2.0,1.0,4.0,9,BOREWELL,AP,1.0,27500.0
789,ff8081814f568481014f59a39cba107a,RK1,"Jayanagara 9th Block, Jayanagar",2017,12.92282531,77.59326782,BACHELOR,0,0,0,1,SEMI_FURNISHED,NONE,225,10.0,1.0,E,1.0,3.0,3.0,0,CORP_BORE,IF,0.0,8000.0
790,ff80818150ec49700150f0182c5e0c52,BHK2,Ejipura,2017,12.94097438,77.62791132,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,600,8.0,2.0,SE,2.0,3.0,3.0,2,CORP_BORE,IF,1.0,15000.0
791,ff80818155b60c910155b6464ae70673,BHK1,Koramangala 1st Block,2018,12.92201145,77.63434203,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,700,10.0,2.0,N,1.0,0.0,1.0,1,CORPORATION,IF,0.0,10000.0
792,ff80818163733c7f016376e7ecbf25b7,BHK1,Munnekollal,2018,12.95172189,77.70678286,FAMILY,0,0,0,1,SEMI_FURNISHED,FOUR_WHEELER,650,3.0,1.0,E,2.0,0.0,2.0,3,CORP_BORE,IF,0.0,12000.0
793,ff8081816290a9f4016293dec85c52eb,BHK3,Murgesh Pallya,2018,12.95396599,77.66003008,FAMILY,0,0,0,1,SEMI_FURNISHED,FOUR_WHEELER,1600,14.0,3.0,S,6.0,0.0,1.0,3,CORPORATION,IH,1.0,35000.0
794,ff8081816035b4920160396687063e41,BHK2,Banashankari,2017,12.93448957,77.53543908,BACHELOR,0,0,0,1,NOT_FURNISHED,BOTH,800,6.0,2.0,E,0.0,2.0,3.0,4,CORPORATION,IF,2.0,12500.0
